SN,DateTime,Transaction,Transaction Price,Closing Price,Average,Investment,Portfolio,Money end,Real Time Portfolio Vlaue
32,2021-05-11 19:45:00,Buy,-100,56592.33,56675.91103085629,500.0,0.008844963488694284,1500.0,2000.5570925901382
33,2021-05-11 19:46:00,Buy,-100,56578.7,56659.17508002813,600.0,0.010612413076613413,1400.0,2000.4365357377874
34,2021-05-11 19:47:00,Buy,-100,56578.76,56645.746672645335,700.0,0.0123798607902077,1300.0,2000.437172482572
35,2021-05-11 19:48:00,Buy,-100,56574.27,56636.16743829744,800.0,0.014147448776760599,1200.0,2000.3815869076238
36,2021-05-11 19:49:00,Buy,-100,56537.65,56628.42285248706,900.0,0.015916181647688203,1100.0,1999.863507333419
37,2021-05-11 19:50:00,Buy,-100,56519.96,56618.32258863259,1000.0,0.017685468108612806,1000.0,1999.5819500800715
38,2021-05-11 19:51:00,Buy,-100,56571.86,56608.47092607157,1100.0,0.01945313139562511,900.0,2000.4998258749083
39,2021-05-11 19:52:00,Buy,-100,56535.21,56605.140702076955,1200.0,0.021221940603196817,800.0,1999.7868686092588
40,2021-05-11 19:53:00,Buy,-100,56516.79,56599.30653660265,1300.0,0.022991326302561555,700.0,1999.3959604633478
41,2021-05-11 19:54:00,Buy,-100,56529.68,56592.950557084005,1400.0,0.024760308543395042,600.0,1999.6923186593879
42,2021-05-11 19:55:00,Buy,-100,56567.99,56588.42653502366,1500.0,0.02652809276199641,500.0,2000.6408860796853
43,2021-05-11 19:56:00,Sell,1500.0,56602.76,56587.06363996827,0.0,2.7618226832400172e-05,2000.0,2001.56326786502
44,2021-05-11 19:57:00,Buy,-100,56561.65,0,100.0,0.0017956005965122097,1900.0,2001.5621324797148
45,2021-05-11 19:58:00,Sell,100.0,56579.09,56561.65,0.0,2.8163191633481322e-05,2000.0,2001.593447754118
46,2021-05-11 19:59:00,Buy,-100,56608.94,0,100.0,0.0017946686234610336,1900.0,2001.5942884253882
47,2021-05-11 20:00:00,Sell,100.0,56625.31,56608.94,0.0,2.8673876589007654e-05,2000.0,2001.6236671507543
48,2021-05-11 20:01:00,Buy,-100,56614.92,0,100.0,0.0017949927197490794,1900.0,2001.6233692291767
49,2021-05-11 20:02:00,Buy,-100,56610.4,56614.92,200.0,0.003561452592846602,1800.0,2001.6152558620834
50,2021-05-11 20:03:00,Buy,-100,56580.01,56612.6599097799,300.0,0.005328861258910818,1700.0,2001.5070233177867
51,2021-05-11 20:04:00,Buy,-100,56538.67,56601.772420465146,400.0,0.0070975622205712175,1600.0,2001.2867281933432
52,2021-05-11 20:05:00,Buy,-100,56488.91,56585.983613749195,500.0,0.008867821197067666,1500.0,2000.9335534972477
53,2021-05-11 20:06:00,Sell,500.0,56614.54,56566.54220951755,0.0,3.616770310657311e-05,2000.0,2002.0476178742351
54,2021-05-11 20:07:00,Buy,-100,56608.9,0,100.0,0.0018026743831515836,1900.0,2002.0474138883897
55,2021-05-11 20:08:00,Buy,-100,56525.84,56608.9,200.0,0.003571776797197974,1800.0,2001.8976837541252
56,2021-05-11 20:09:00,Sell,200.0,56572.32,56567.33950996838,0.0,3.647896956778321e-05,2000.0,2002.0636999396588
57,2021-05-11 20:10:00,Buy,-100,56641.78,0,100.0,0.0018019602097406732,1900.0,2002.066233768885
58,2021-05-11 20:11:00,Sell,100.0,56672.37,56641.78,0.0,3.7431921970107127e-05,2000.0,2002.121355731701
59,2021-05-11 20:12:00,Buy,-100,56664.13,0,100.0,0.001802216804399256,1900.0,2002.1210472926641
60,2021-05-11 20:13:00,Sell,100.0,56677.16,56664.13,0.0,3.783764355210005e-05,2000.0,2002.1445301776253
61,2021-05-11 20:14:00,Buy,-100,56648.94,0,100.0,0.001803095740173149,1900.0,2002.1434623993243
62,2021-05-11 20:15:00,Sell,100.0,56670.01,56648.94,0.0,3.849396932468791e-05,2000.0,2002.1814536265697
63,2021-05-11 20:16:00,Buy,-100,56719.99,0,100.0,0.0018015408245868276,1900.0,2002.1833775551565
64,2021-05-11 20:17:00,Buy,-100,56680.0,56719.99,200.0,0.003565831579703271,1800.0,2002.1113339375813
65,2021-05-11 20:18:00,Buy,-100,56650.0,56699.98794885255,300.0,0.005331056645899211,1700.0,2002.0043589901902
66,2021-05-11 20:19:00,Sell,300.0,56718.77,56683.315500038145,0.0,4.180231263352114e-05,2000.0,2002.3709757557288
67,2021-05-11 20:20:00,Buy,-100,56730.25,0,100.0,0.001804530310482993,1900.0,2002.3714556462778
68,2021-05-11 20:21:00,Sell,100.0,56750.02,56730.25,0.0,4.241639404736872e-05,2000.0,2002.4071312105161
69,2021-05-11 20:22:00,Buy,-100,56765.42,0,100.0,0.001804052263208559,1900.0,2002.4077844229844
70,2021-05-11 20:23:00,Buy,-100,56701.96,56765.42,200.0,0.00356765972933495,1800.0,2002.2932992663611
71,2021-05-11 20:24:00,Buy,-100,56641.5,56733.672254055746,300.0,0.005333149696938209,1700.0,2002.0775985591256
72,2021-05-11 20:25:00,Buy,-100,56663.21,56702.91485607126,400.0,0.007097963232916845,1600.0,2002.1933812390462
73,2021-05-11 20:26:00,Sell,400.0,56742.0,56692.98342636936,0.0,4.8511327802467676e-05,2000.0,2002.7526297621675
74,2021-05-11 20:27:00,Buy,-100,56750.02,0,100.0,0.001810625244238092,1900.0,2002.7530188230166
75,2021-05-11 20:28:00,Sell,100.0,56755.24,56750.02,0.0,4.8673396267754666e-05,2000.0,2002.7624702867915
76,2021-05-11 20:29:00,Buy,-100,56726.95,0,100.0,0.0018115039380120228,1900.0,2002.761093316411
77,2021-05-11 20:30:00,Sell,100.0,56770.9,56726.95,0.0,5.0038116614088256e-05,2000.0,2002.8407089144866
78,2021-05-11 20:31:00,Buy,-100,56765.01,0,100.0,0.0018116867096470146,1900.0,2002.8404141899798
79,2021-05-11 20:32:00,Buy,-100,56735.91,56765.01,200.0,0.0035742388569554827,1800.0,2002.787694106729
80,2021-05-11 20:33:00,Buy,-100,56741.5,56750.456269589704,300.0,0.005336617362987223,1700.0,2002.8076741019395
81,2021-05-11 20:34:00,Buy,-100,56704.67,56747.47053225683,400.0,0.007100140543705848,1600.0,2002.6111264844608
82,2021-05-11 20:35:00,Buy,-100,56722.86,56736.764343011695,500.0,0.008863098194289758,1500.0,2002.7402780409507
83,2021-05-11 20:36:00,Buy,-100,56723.45,56733.9829291018,600.0,0.010626037507748301,1400.0,2002.7455072688854
84,2021-05-11 20:37:00,Buy,-100,56691.31,56732.22716928065,700.0,0.012389976284255672,1300.0,2002.4039864233864
85,2021-05-11 20:38:00,Sell,700.0,56734.49,56726.3782435779,0.0,5.180245031444729e-05,2000.0,2002.9389855993404
86,2021-05-11 20:39:00,Buy,-100,56795.01,0,100.0,0.0018125205133978062,1900.0,2002.9421206836334
87,2021-05-11 20:40:00,Sell,100.0,56801.03,56795.01,0.0,5.1989058246376804e-05,2000.0,2002.9530320571241
88,2021-05-11 20:41:00,Buy,-100,56756.74,0,100.0,0.0018138943403326981,1900.0,2002.9507294617345
89,2021-05-11 20:42:00,Buy,-100,56746.84,56756.74,200.0,0.0035761070027470285,1800.0,2002.932771907765
90,2021-05-11 20:43:00,Buy,-100,56729.08,56751.7895682515,300.0,0.00533887135570322,1700.0,2002.8692602473964
91,2021-05-11 20:44:00,Buy,-100,56694.5,56744.21769221332,400.0,0.007102710881583155,1600.0,2002.6846420759161
92,2021-05-11 20:45:00,Buy,-100,56660.0,56731.78009605528,500.0,0.008867624400820713,1500.0,2002.4395985505016
93,2021-05-11 20:46:00,Buy,-100,56658.82,56717.40953091537,600.0,0.010632574676876585,1400.0,2002.4291347537087
94,2021-05-11 20:47:00,Buy,-100,56683.05,56707.636195819345,700.0,0.012396770499084457,1300.0,2002.6867620381292
95,2021-05-11 20:48:00,Buy,-100,56699.98,56704.122576387825,800.0,0.01416043955152504,1200.0,2002.8966393626788
96,2021-05-11 20:49:00,Sell,800.0,56757.28,56703.60472123598,0.0,6.53313997601903e-05,2000.0,2003.708032548981
97,2021-05-11 20:50:00,Buy,-100,56742.75,0,100.0,0.0018276710819222287,1900.0,2003.7070832837426
98,2021-05-11 20:51:00,Sell,100.0,56749.72,56742.75,0.0,6.55478503009978e-05,2000.0,2003.7198221511835
99,2021-05-11 20:52:00,Buy,-100,56703.48,0,100.0,0.0018291080409630171,1900.0,2003.7167912185855
100,2021-05-11 20:53:00,Sell,100.0,56757.17,56703.48,0.0,6.721610730952448e-05,2000.0,2003.814996029305
101,2021-05-11 20:54:00,Buy,-100,56827.1,0,100.0,0.001826939901062857,1900.0,2003.8196964516892
102,2021-05-11 20:55:00,Buy,-100,56804.92,56827.1,200.0,0.0035873507950488007,1800.0,2003.7791749246835
103,2021-05-11 20:56:00,Buy,-100,56811.83,56816.007835326694,300.0,0.005347547570966774,1700.0,2003.8039635186774
104,2021-05-11 20:57:00,Buy,-100,56810.01,56814.61515527944,400.0,0.007107800737618215,1600.0,2003.7942309820983
105,2021-05-11 20:58:00,Sell,400.0,56830.74,56813.46379646633,0.0,6.935640273888696e-05,2000.0,2003.941575691389
106,2021-05-11 20:59:00,Buy,-100,56806.34,0,100.0,0.0018297232913643468,1900.0,2003.939883395162
107,2021-05-11 21:00:00,Buy,-100,56790.69,56806.34,200.0,0.00359057529016908,1800.0,2003.9112482256523
108,2021-05-11 21:01:00,Sell,200.0,56828.05,56798.51392196786,0.0,7.118653760762508e-05,2000.0,2004.045392118493
109,2021-05-11 21:02:00,Buy,-100,56850.19,0,100.0,0.0018301956104005215,1900.0,2004.0469681884356
110,2021-05-11 21:03:00,Buy,-100,56827.0,56850.19,200.0,0.0035899225007871337,1800.0,2004.0045259522303
111,2021-05-11 21:04:00,Buy,-100,56800.0,56838.592634634966,300.0,0.005350485881068824,1700.0,2003.9075980447092
112,2021-05-11 21:05:00,Sell,300.0,56838.71,56825.722597369306,0.0,7.239283497400585e-05,2000.0,2004.1147153531654
113,2021-05-11 21:06:00,Buy,-100,56794.57,0,100.0,0.001833124538726671,1900.0,2004.1115199334297
114,2021-05-11 21:07:00,Buy,-100,56773.84,56794.57,200.0,0.003594499143650347,1800.0,2004.0735192617417
115,2021-05-11 21:08:00,Buy,-100,56766.47,56784.20310804387,300.0,0.005356102428124438,1700.0,2004.047027803053
116,2021-05-11 21:09:00,Buy,-100,56735.93,56778.290841136826,400.0,0.0071186539541151115,1600.0,2003.8834524348981
117,2021-05-11 21:10:00,Buy,-100,56684.27,56767.69470171969,500.0,0.008882811806020057,1500.0,2003.5157027716286
118,2021-05-11 21:11:00,Buy,-100,56734.9,56750.990122395444,600.0,0.010645395330446821,1400.0,2003.9654395333673
119,2021-05-11 21:12:00,Buy,-100,56688.9,56748.30780158332,700.0,0.012409409096810254,1300.0,2003.4757513481668
120,2021-05-11 21:13:00,Buy,-100,56668.41,56739.81335060764,800.0,0.01417406069017594,1200.0,2003.221482555773
121,2021-05-11 21:14:00,Buy,-100,56694.0,56730.87809289804,900.0,0.01593791577184243,1100.0,2003.5841967688348
122,2021-05-11 21:15:00,Buy,-100,56673.3,56726.77815797505,1000.0,0.017702415103979432,1000.0,2003.2542819123576
123,2021-05-11 21:16:00,Buy,-100,56663.32,56721.42580092235,1100.0,0.01946722521394122,900.0,2003.0776118096198
124,2021-05-11 21:17:00,Buy,-100,56644.48,56716.13853146255,1200.0,0.021232622301177256,800.0,2002.710849286589
125,2021-05-11 21:18:00,Buy,-100,56648.94,56710.16006308528,1300.0,0.022997880397798307,700.0,2002.8055467820525
126,2021-05-11 21:19:00,Buy,-100,56610.21,56705.44613009952,1400.0,0.024764346199638645,600.0,2001.9148388742456
127,2021-05-11 21:20:00,Buy,-100,56640.21,56698.63292401429,1500.0,0.026529876376874924,500.0,2002.6577692602348
128,2021-05-11 21:21:00,Buy,-100,56635.38,56694.734313051296,1600.0,0.028295557122726724,400.0,2002.5296299573345
129,2021-05-11 21:22:00,Buy,-100,56640.51,56691.021023971814,1700.0,0.03006107794872211,300.0,2002.6747861653741
130,2021-05-11 21:23:00,Buy,-100,56642.95,56688.04729356562,1800.0,0.031826522721637364,200.0,2002.748135195569
131,2021-05-11 21:24:00,Buy,-100,56634.48,56685.54000454582,1900.0,0.03359223152659152,100.0,2002.478564548117
132,2021-05-11 21:25:00,Buy,-100,56650.01,56682.850340659395,2000.0,0.03535745628118556,0.0,2003.000251903725
133,2021-05-11 21:26:00,Buy,-100,56654.9,56681.207419360144,2000.0,0.03535745628118556,0.0,2003.1731498649401
134,2021-05-11 21:27:00,Buy,-100,56645.35,56681.207419360144,2000.0,0.03535745628118556,0.0,2002.8354861574546
135,2021-05-11 21:28:00,Buy,-100,56645.12,56681.207419360144,2000.0,0.03535745628118556,0.0,2002.8273539425102
136,2021-05-11 21:29:00,Buy,-100,56576.7,56681.207419360144,2000.0,0.03535745628118556,0.0,2000.4081967837512
137,2021-05-11 21:30:00,Buy,-100,56629.62,56681.207419360144,2000.0,0.03535745628118556,0.0,2002.2793133701516
138,2021-05-11 21:31:00,Sell,2000.0,56721.67,56681.207419360144,0.0,9.756354530525424e-05,2000.0,2005.5339672208347
139,2021-05-11 21:32:00,Buy,-100,56739.21,0,100.0,0.0018600131811038494,1900.0,2005.5356784854193
140,2021-05-11 21:33:00,Buy,-100,56723.53,56739.21,200.0,0.003622950008201881,1800.0,2005.5065134787396
141,2021-05-11 21:34:00,Sell,200.0,56739.95,56731.36891655005,0.0,9.809670819016037e-05,2000.0,2005.5660023178743
142,2021-05-11 21:35:00,Buy,-100,56720.09,0,100.0,0.0018611404551235663,1900.0,2005.5640541172497
143,2021-05-11 21:36:00,Sell,100.0,56729.74,56720.09,0.0,9.839661036066061e-05,2000.0,2005.5820141226416
144,2021-05-11 21:37:00,Buy,-100,56728.01,0,100.0,0.0018611942124623383,1900.0,2005.5818438965057
145,2021-05-11 21:38:00,Buy,-100,56713.71,56728.01,200.0,0.0036244362927282917,1800.0,2005.5552288192675
146,2021-05-11 21:39:00,Buy,-100,56697.16,56720.859098700195,300.0,0.005388193066436181,1700.0,2005.4952443986228
147,2021-05-11 21:40:00,Buy,-100,56680.19,56712.95719808638,400.0,0.007152477907400898,1600.0,2005.4038067622853
148,2021-05-11 21:41:00,Buy,-100,56671.3,56704.76184727735,500.0,0.008917039510893319,1500.0,2005.3402212336887
149,2021-05-11 21:42:00,Buy,-100,56672.62,56698.06631696123,600.0,0.010681560014798027,1400.0,2005.351991725843
150,2021-05-11 21:43:00,Buy,-100,56605.14,56693.82367737314,700.0,0.012448184035160842,1300.0,2004.6312000560442
151,2021-05-11 21:44:00,Buy,-100,56535.74,56681.13757118585,800.0,0.014216976660852131,1200.0,2003.767296084004
152,2021-05-11 21:45:00,Buy,-100,56549.56,56662.92198925146,900.0,0.015985337015910598,1100.0,2003.9637747014572
153,2021-05-11 21:46:00,Buy,-100,56536.44,56650.30377312893,1000.0,0.017754107741481576,1000.0,2003.7540470798085
154,2021-05-11 21:47:00,Buy,-100,56439.99,56638.89676113616,1100.0,0.01952590110997792,900.0,2002.0416633881428
155,2021-05-11 21:48:00,Buy,-100,56406.46,56620.75641375716,1200.0,0.021298747695280385,800.0,2001.3869599239251
156,2021-05-11 21:49:00,Buy,-100,56338.44,56602.83620744311,1300.0,0.023073734720125232,700.0,1999.9382191056923
157,2021-05-11 21:50:00,Buy,-100,56328.53,56582.409964513085,1400.0,0.02484903402227283,600.0,1999.7095583946157
158,2021-05-11 21:51:00,Buy,-100,56355.55,56564.199810312675,1500.0,0.02662348214672552,500.0,2000.3809792938976
159,2021-05-11 21:52:00,Buy,-100,56394.53,56550.24176806361,1600.0,0.028396703769460917,400.0,2001.4187626279768
160,2021-05-11 21:53:00,Buy,-100,56373.52,56540.48459522312,1700.0,0.030170586258970178,300.0,2000.8221478817804
161,2021-05-11 21:54:00,Buy,-100,56380.09,56530.63577558959,1800.0,0.03194426203706844,200.0,2001.020368633502
162,2021-05-11 21:55:00,Buy,-100,56430.22,56522.251032638495,1900.0,0.03371636216356095,100.0,2002.6217344894203
163,2021-05-11 21:56:00,Buy,-100,56462.92,56517.399810921284,2000.0,0.0354874359939615,0.0,2003.7242595321686
164,2021-05-11 21:57:00,Buy,-100,56422.18,56514.673323593895,2000.0,0.0354874359939615,0.0,2002.2785013897746
165,2021-05-11 21:58:00,Buy,-100,56501.61,56514.673323593895,2000.0,0.0354874359939615,0.0,2005.097268430775
166,2021-05-11 21:59:00,Buy,-100,56510.26,56514.673323593895,2000.0,0.0354874359939615,0.0,2005.4042347521229
167,2021-05-11 22:00:00,Sell,2000.0,56574.27,56514.673323593895,0.0,0.0001356762629035474,2000.0,2007.6757855300962
168,2021-05-11 22:01:00,Buy,-100,56627.41,0,100.0,0.0019016055187180017,1900.0,2007.682995366707
169,2021-05-11 22:02:00,Buy,-100,56544.33,56627.41,200.0,0.0036701294361470346,1800.0,2007.525009980212
170,2021-05-11 22:03:00,Buy,-100,56415.96,56585.83950525636,300.0,0.005442677488152177,1700.0,2007.0538754644936
171,2021-05-11 22:04:00,Buy,-100,56375.16,56529.09944183124,400.0,0.007216508373953654,1600.0,2006.831814222977
172,2021-05-11 22:05:00,Buy,-100,56438.97,56490.535819338744,500.0,0.008988333763396444,1500.0,2007.292299622319
173,2021-05-11 22:06:00,Sell,500.0,56530.34,56480.21511869866,0.0,0.00014352582486290566,2000.0,2008.1135636782806
174,2021-05-11 22:07:00,Buy,-100,56520.59,0,100.0,0.0019127925646474692,1900.0,2008.112164301488
175,2021-05-11 22:08:00,Sell,100.0,56561.64,56520.59,0.0,0.00014480988239143843,2000.0,2008.1906844362668
176,2021-05-11 22:09:00,Buy,-100,56529.01,0,100.0,0.0019138130897711537,1900.0,2008.1859592898045
177,2021-05-11 22:10:00,Buy,-100,56468.27,56529.01,200.0,0.003684719122486518,1800.0,2008.0697142827316
178,2021-05-11 22:11:00,Sell,200.0,56534.0,56498.623675060146,0.0,0.0001470249915210809,2000.0,2008.3119108706528
179,2021-05-11 22:12:00,Buy,-100,56464.13,0,100.0,0.0019180608686345689,1900.0,2008.3016382344952
180,2021-05-11 22:13:00,Sell,100.0,56493.4,56464.13,0.0,0.00014794258933114581,2000.0,2008.35777987612
181,2021-05-11 22:14:00,Buy,-100,56494.03,0,100.0,0.0019180411289467477,1900.0,2008.3578730799513
182,2021-05-11 22:15:00,Sell,100.0,56500.0,56494.03,0.0,0.00014812962452196896,2000.0,2008.3693237854914
183,2021-05-11 22:16:00,Buy,-100,56494.05,0,100.0,0.0019182275374880246,1900.0,2008.3684424142252
184,2021-05-11 22:17:00,Buy,-100,56474.76,56494.05,200.0,0.0036889300601724946,1800.0,2008.3314398050272
185,2021-05-11 22:18:00,Buy,-100,56387.35,56484.40335306711,300.0,0.005462377473466434,1700.0,2008.0089904284675
186,2021-05-11 22:19:00,Buy,-100,56417.87,56452.01513504627,400.0,0.007234865516705216,1600.0,2008.1757021889578
187,2021-05-11 22:20:00,Buy,-100,56371.03,56443.47497713365,500.0,0.009008826361486658,1500.0,2007.8368210881551
188,2021-05-11 22:21:00,Buy,-100,56405.23,56428.971089160594,600.0,0.010781711606347817,1400.0,2008.144922949718
189,2021-05-11 22:22:00,Buy,-100,56394.43,56425.01285319254,700.0,0.012554936373403712,1300.0,2008.0284804643695
190,2021-05-11 22:23:00,Sell,700.0,56425.37,56420.64184348586,0.0,0.0001491692512740738,2000.0,2008.4169301957627
191,2021-05-11 22:24:00,Buy,-100,56456.43,0,100.0,0.0019204466770695058,1900.0,2008.4215633927072
192,2021-05-11 22:25:00,Buy,-100,56446.21,56456.43,200.0,0.0036920448056241067,1800.0,2008.4019364276676
193,2021-05-11 22:26:00,Sell,200.0,56506.19,56451.3195374404,0.0,0.00015260956852884353,2000.0,2008.6233852751088
194,2021-05-11 22:27:00,Buy,-100,56517.26,0,100.0,0.001921980553604907,1900.0,2008.6250746630324
195,2021-05-11 22:28:00,Sell,100.0,56538.16,56517.26,0.0,0.00015326363745482357,2000.0,2008.665244056603
196,2021-05-11 22:29:00,Buy,-100,56523.32,0,100.0,0.0019224449240459155,1900.0,2008.662969624223
197,2021-05-11 22:30:00,Sell,100.0,56538.14,56523.32,0.0,0.00015372738222370471,2000.0,2008.6914602579973
198,2021-05-11 22:31:00,Buy,-100,56602.54,0,100.0,0.0019204325512850225,1900.0,2008.7013603014125
199,2021-05-11 22:32:00,Buy,-100,56558.93,56602.54,200.0,0.0036884999457707387,1800.0,2008.617610237851
200,2021-05-11 22:33:00,Buy,-100,56539.71,56580.72659682134,300.0,0.005457168373677426,1700.0,2008.5467172688932
201,2021-05-11 22:34:00,Buy,-100,56551.01,56567.04778717022,400.0,0.007225483386972502,1600.0,2008.6083832715158
202,2021-05-11 22:35:00,Buy,-100,56529.99,56563.037487633,500.0,0.008994455927034866,1500.0,2008.4565036107217
203,2021-05-11 22:36:00,Buy,-100,56528.81,56556.424899332786,600.0,0.01076346539318142,1400.0,2008.4458901527278
204,2021-05-11 22:37:00,Buy,-100,56514.24,56551.820542629925,700.0,0.012532930929655059,1300.0,2008.289066461949
205,2021-05-11 22:38:00,Buy,-100,56438.21,56546.448833959745,800.0,0.01430478017859474,1200.0,2007.3361877233674
206,2021-05-11 22:39:00,Buy,-100,56454.99,56532.89628070329,900.0,0.01607610278444411,1100.0,2007.5762219347644
207,2021-05-11 22:40:00,Buy,-100,56492.49,56524.22941080094,1000.0,0.01784624957740721,1000.0,2008.179075789181
208,2021-05-11 22:41:00,Buy,-100,56492.15,56521.05386490533,1100.0,0.019616407024061304,900.0,2008.173008064325
209,2021-05-11 22:42:00,Buy,-100,56489.29,56518.42501869088,1200.0,0.021386654092133854,800.0,2008.116905140236
210,2021-05-11 22:43:00,Buy,-100,56464.49,56515.99595264076,1300.0,0.023157678677674255,700.0,2007.5865161187512
211,2021-05-11 22:44:00,Buy,-100,56487.53,56512.03062045687,1400.0,0.024927980901899672,600.0,2008.1200690354847
212,2021-05-11 22:45:00,Buy,-100,56425.55,56510.27987132309,1500.0,0.026700227694354508,500.0,2006.575032779185
213,2021-05-11 22:46:00,Buy,-100,56412.88,56504.62329735244,1600.0,0.028472872522982296,400.0,2006.2367408942973
214,2021-05-11 22:47:00,Buy,-100,56397.95,56498.8805999368,1700.0,0.030245986616668327,300.0,2005.8116409075294
215,2021-05-11 22:48:00,Buy,-100,56387.68,56492.93350677114,1800.0,0.032019423651141105,200.0,2005.5010146249763
216,2021-05-11 22:49:00,Buy,-100,56463.91,56487.07578235989,1900.0,0.03379046642873125,100.0,2007.9418552899028
217,2021-05-11 22:50:00,Buy,-100,56405.72,56485.85605676524,2000.0,0.035563336272427956,0.0,2005.9755880484151
218,2021-05-11 22:51:00,Buy,-100,56389.49,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.3983951007135
219,2021-05-11 22:52:00,Buy,-100,56367.43,56481.843846439144,2000.0,0.035563336272427956,0.0,2004.6138679025437
220,2021-05-11 22:53:00,Buy,-100,56382.11,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.135937679023
221,2021-05-11 22:54:00,Buy,-100,56340.61,56481.843846439144,2000.0,0.035563336272427956,0.0,2003.6600592237173
222,2021-05-11 22:55:00,Buy,-100,56388.74,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.3717225985092
223,2021-05-11 22:56:00,Buy,-100,56390.04,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.4179549356634
224,2021-05-11 22:57:00,Buy,-100,56400.0,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.7721657649367
225,2021-05-11 22:58:00,Buy,-100,56431.09,56481.843846439144,2000.0,0.035563336272427956,0.0,2006.8778298896464
226,2021-05-11 22:59:00,Buy,-100,56399.99,56481.843846439144,2000.0,0.035563336272427956,0.0,2005.7718101315738
227,2021-05-11 23:00:00,Buy,-100,56451.01,56481.843846439144,2000.0,0.035563336272427956,0.0,2007.5862515481933
